sys_RespNum,United_Way,Feeding_America,Direct_relief,A_Thank_you_note,Amazon,Wristband,Donors_list,Social_netwrok,Confidential,High_efficiency,Meduim_efficiency,Low_efficiency,High_impact,Meduim_impact,Low_impact,High_donation,Meduim_donation,Low_donation,NONE,Organization_Importances,Reward_Importances,Social_recognition_Importances,Efficiency_Importances,Impact_Importances,Donation_amount_Importances,RLH,Income,Gender,Religious,Religious_6_other,Religiouslevel,age,PersonalStatus,Numberofkids,ProlificID,Level_of_Similarity
247,0.409713602,-0.454709434,0.044995832,-1.466108801,2.865107654,-1.398998853,-0.395748103,-0.490217313,0.885965415,-0.472852738,0.432387185,0.040465554,-0.35704284,0.104228322,0.252814519,0.315859858,0.208693698,-0.524553556,-9.07904258,9.682881157,48.51635417,15.41538487,10.1400937,6.831350023,9.413936073,0.746,4,1,5, ,1,32,1,0,5c856e860ae44f0015399965,0
248,0.009799903,0.186449942,-0.196249845,-1.206820023,2.331530254,-1.124710231,0.225037643,-0.171594185,-0.053443458,0.171399536,-0.372688834,0.201289298,0.460090766,-0.284331787,-0.175758979,4.287681742,-0.089616708,-4.198065034,-4.050826211,2.709987334,25.05589176,2.808643397,4.064474354,5.271431442,60.08957172,0.791,1,2,3, ,3,35,1,0,5d1beb9c9e033e0017a725dc,0
249,0.847351585,-0.30275801,-0.544593574,0.252190943,-0.133710333,-0.11848061,-0.403386564,0.02224418,0.381142384,0.356537469,-0.478469975,0.121932506,0.17305802,0.128254164,-0.301312184,-0.862427798,-0.214180601,1.076608399,-5.98485791,23.95449403,6.641116396,13.501246,14.36994893,8.163610583,33.36958406,0.368,4,2,1, ,4,41,2,2,6087b759eff9197c96d4b9ad,0
250,0.878769687,-0.628120733,-0.250648954,-0.139274541,0.599284169,-0.460009628,0.260240831,0.23005529,-0.490296121,-0.149495395,0.36819936,-0.218703965,0.37554481,0.074956811,-0.450501621,-0.008968577,-0.001887141,0.010855717,-6.777136615,31.7273805,22.30329221,15.80245726,12.35717267,17.39229945,0.417397913,0.33,4,2,1, ,4,48,2,2,607e7a0e16f6cf0d2788fb03,0
251,-0.892764163,0.491361765,0.401402397,-1.609631115,2.012993107,-0.403361991,0.157996371,-0.118267509,-0.039728862,0.197148521,0.043190343,-0.240338864,-1.16333371,-0.174022107,1.337355817,3.139307753,-0.189052219,-2.950255535,-5.105846577,9.671928578,25.31399928,1.930463454,3.057053302,17.47419798,42.55235741,0.652,4,2,5, ,1,28,1,0,5d57a69c72ba1700184edd85,0
252,-1.037414321,0.450289613,0.587124708,-1.093725372,2.063922358,-0.970196986,-0.301240923,0.324354461,-0.023113538,1.180161927,-0.018294105,-1.161867821,-0.490050438,-0.137556003,0.62760644,0.598734225,0.567204609,-1.165938833,-6.116722517,15.27950864,29.69907458,5.884001498,22.02782643,10.51205764,16.59753121,0.527,4,1,1, ,3,35,2,2,5f71de1caffabc067e6e3dad,0
253,-0.070682343,0.158208398,-0.087526054,0.457420899,-0.380509452,-0.076911447,-0.184543534,-0.439948592,0.624492126,4.114690943,-0.877080785,-3.237610158,-0.169597437,-0.144286835,0.313884272,2.290675001,0.685370242,-2.976045242,2.563320846,1.611309155,5.494405993,6.979660598,48.20988661,3.170245349,34.5344923,0.692,2,2,5, ,1,26,1,0,5f0082e67535f20164d33b15,0
254,0.19661632,0.258483758,-0.455100078,-0.765469786,1.165422071,-0.399952286,-0.294100088,-0.297858213,0.591958301,1.633486442,-0.186793944,-1.446692498,-2.120862932,0.457036972,1.66382596,-0.037597485,-0.087113943,0.124711428,-6.823670009,6.72495352,18.19710218,8.385804703,29.02820822,35.66764769,1.996283689,0.591,4,1,1, ,3,34,2,1,55883079fdf99b3a6eba86c7,0
255,0.200470901,0.494183181,-0.694654082,-1.429582539,3.088447883,-1.658865344,-0.036354847,-0.094441684,0.130796531,1.119250613,-0.019023621,-1.100226992,-0.352310297,0.242046646,0.110263651,1.085878482,0.072840312,-1.158718794,-7.058660881,10.59586702,42.31184638,2.007502838,19.78175675,5.297383692,20.00564332,0.727,3,1,5, ,1,21,1,0,5f01496e89eb5929b272ab10,0
256,-0.383073037,1.027068666,-0.643995629,-0.255730588,1.238482327,-0.982751739,-0.188236577,-0.305290856,0.493527433,2.930383707,0.006763277,-2.937146984,0.108115217,0.153459698,-0.261574915,0.763752105,0.141509001,-0.905261107,-3.73429873,13.21762704,17.5693081,6.318417704,46.41044187,3.282801706,13.20140358,0.729,2,1,1, ,2,20,2,0,60746399e593ee5b0cfe5213,0
257,0.419025282,-0.319980063,-0.099045218,0.897353171,-0.647244673,-0.250108498,-0.504278219,0.63152201,-0.127243791,1.622573977,0.290775606,-1.913349583,-0.811655479,-0.373093222,1.184748701,-2.875360361,0.109927676,2.765432685,-6.985448842,5.06427356,10.58485717,7.783439058,24.23106181,13.68100647,38.65536193,0.689,4,2,1, ,2,20,1,0,5ed856ab1f4a23368be98b1a,0
258,0.361203566,0.58500666,-0.946210226,-1.315639073,1.375519138,-0.059880065,-0.032652541,-0.246126821,0.278779362,0.637715036,0.026046964,-0.663762,0.394918174,0.275066364,-0.669984538,2.803166882,0.204273591,-3.007440473,1.919483931,11.84760979,20.82251878,4.061399593,10.07002483,8.23955895,44.95888805,0.484,3,2,1, ,3,19,1,0,5f7725e18a6ec01fb01238d1,0
259,-0.384227861,0.222753851,0.161474011,-0.336109965,0.573834931,-0.237724966,-0.473627805,-0.05452631,0.528154115,0.011285519,0.262656875,-0.273942394,0.078663053,0.145107383,-0.223770436,0.040311038,0.18110904,-0.221420077,-2.073288917,15.86169219,23.77874912,26.17864121,14.02245286,9.639543162,10.51892146,0.235,4,2,1, ,4,35,2,1,5fd6311ead1b734e665b2963,0
260,-0.232411566,0.102042678,0.130368887,-1.5598433,3.301194137,-1.741350836,0.435128125,-0.336644141,-0.098483984,-0.119879721,0.457582227,-0.337702506,-0.256891712,0.087258143,0.169633569,0.346857702,-0.155665168,-0.191192534,-8.735966753,4.570774542,63.53246431,9.723779207,10.0200195,5.373913832,6.779048604,0.819,1,2,5, ,1,29,1,0,5f3ac20029c84574e35b3193,0
261,0.12404169,-0.01725319,-0.106788499,0.539814534,-0.803629783,0.263815249,-0.345923427,0.405875666,-0.059952239,-0.010398809,0.242199762,-0.231800953,-0.418950185,0.604336099,-0.185385914,-0.398479855,0.470020229,-0.071540374,-5.619903918,4.919800572,28.63350827,16.02347436,10.10261699,21.80981818,18.51078162,0.345,4,2,1, ,4,45,2,2,60749bd5bf6487756e324a88,0
262,-0.30070202,0.789179305,-0.488477286,-0.736284069,0.979444838,-0.243160769,-0.226049047,0.299061874,-0.073012827,-0.715170249,0.328303961,0.386866288,-0.732031104,-0.389933441,1.121964545,3.091982283,0.025467245,-3.117449528,-4.608340472,10.07300992,13.52676019,4.139960257,8.688426175,14.61685143,48.95499203,0.665,1,1,1, ,4,73,2,2,546e3778fdf99b2bc7ebcff6,0
263,-0.163077796,0.141838453,0.021239343,-0.983783625,1.863327247,-0.879543622,-0.459241768,0.330855115,0.128386653,2.323036658,-0.770198602,-1.552838056,-0.252526747,-0.183600108,0.436126856,0.66140087,0.144344404,-0.805745274,-6.348998024,3.057172748,28.54590337,7.92172497,38.8605678,6.904627212,14.7100039,0.567,2,2,5, ,1,34,1,0,574dc90512d86b000f833ab0,0
264,0.521247249,0.238766555,-0.760013804,0.060119233,-0.432366461,0.372247227,0.25701907,-0.418733107,0.161714038,0.906239429,-0.284221529,-0.622017901,-1.200049763,-0.177051018,1.377100781,0.919097029,0.847347548,-1.766444577,-1.563586608,13.41272761,8.423001861,7.074030593,15.99837852,26.97859129,28.11327013,0.417,1,2,5, ,1,60,2,0,5e711d9e908b46031e32138c,0
265,0.591226145,-0.123248037,-0.467978108,-0.135826729,0.885318174,-0.749491445,-0.275928352,0.021075535,0.254852817,-0.0923781,-0.786984245,0.879362345,0.641946234,0.016904983,-0.658851217,-0.298507899,0.168507136,0.130000763,-6.827723721,15.90646571,24.55054639,7.97093898,25.02414885,19.53456095,7.013339122,0.427,4,2,1, ,4,44,2,2,607efd9b6b67dd2fbf860824,0
266,-1.258387921,0.425871092,0.832516828,0.700483135,-1.018592589,0.318109454,0.012799964,-0.551073576,0.538273612,1.399095373,0.202847791,-1.601943164,-1.553230421,-0.296236346,1.849466767,0.871767585,-0.066338998,-0.805428587,0.675723288,16.10834313,13.24377003,8.392337485,23.12001947,26.2144002,12.9211297,0.423,1,1,6, ,1,24,1,0,60540d310b19f5aedcc51d55,0
268,0.284013515,-0.169591247,-0.114422268,-0.233748306,-0.062978443,0.296726749,-0.575087304,-0.266437068,0.841524372,-0.749720001,1.190510807,-0.440790807,-0.490643242,-0.012766714,0.503409955,-0.562976715,0.803570041,-0.240593327,-5.715466619,6.768682465,7.915739662,21.13865511,28.9520908,14.83324473,20.39158723,0.404,3,2,1, ,4,43,2,2,60841961d7b729e6036c78de,0
269,0.331137193,-0.7171847,0.386047507,0.255974795,-0.458672983,0.202698188,-0.597594949,0.237124665,0.360470284,0.156948091,-0.040064129,-0.116883961,0.568812434,0.23490137,-0.803713805,0.582935475,-0.116708574,-0.466226902,-4.219323058,20.16337541,13.06135857,17.5102112,5.004729221,25.08516488,19.17516071,0.357,3,2,2, ,4,46,2,2,607e7375e82afa82924dbf0c,0
270,-1.204715114,0.569291787,0.635423327,0.041231051,1.097432085,-1.138663136,0.101162112,0.160182798,-0.26134491,1.885197492,-0.190519103,-1.694678389,-1.385631057,0.635079138,0.750551919,1.852809741,-0.412226668,-1.440583073,-3.932905497,13.62337616,16.55482307,3.120760046,26.50343835,15.81512759,24.38247479,0.625,5,2,1, ,2,44,2,0,607797629b0b93244a41e33d,0
271,0.972164359,-0.614309169,-0.35785519,0.534488254,-0.705882389,0.171394134,-0.203782605,0.399152015,-0.19536941,0.150315138,-0.265565458,0.11525032,-0.292564661,0.047868429,0.244696232,-0.844737455,0.663989825,0.18074763,-6.979717516,26.92750223,21.05303533,10.2337184,7.058816599,9.11902635,25.60790109,0.37,4,2,1, ,4,45,2,2,607e76fe20681fc810c28cb7,0
272,2.02927546,-1.600512068,-0.428763392,0.121625731,-0.083925797,-0.037699933,0.223090102,-0.220155598,-0.002934505,1.134068095,0.011040498,-1.145108593,-0.012860026,-0.236337148,0.249197173,-0.032545,-0.199726312,0.232271311,-6.267211042,48.55712464,2.749745292,5.929475635,30.48946135,6.495187489,5.779005592,0.646,5,2,1, ,4,42,2,2,6084048c30523c60d99b8e91,0
273,-0.11464265,-0.101907052,0.216549702,-0.666154287,0.993265597,-0.32711131,0.098320072,0.348104099,-0.446424172,-0.131730075,0.141894239,-0.010164164,-0.631007356,0.523484008,0.107523348,-0.438216805,-0.125421728,0.563638533,-8.060914596,6.350628374,31.81945153,15.23511564,5.246758638,22.13742425,19.21062156,0.333,1,2,1, ,4,45,2,2,60843ef3c0ea333b13bb7a47,0
275,-1.663808375,1.209052904,0.454755472,-0.095666372,0.529606887,-0.433940515,-0.322301101,-0.159906093,0.482207194,0.08824843,0.0187607,-0.10700913,0.349522706,0.050065358,-0.399588064,1.366329939,0.738638754,-2.104968693,-2.953886569,31.72124609,10.63919254,8.883131882,2.155973615,8.271449529,38.32900634,0.651,5,2,1, ,2,35,2,1,5f534776275a746493a687ce,0
276,0.211905033,0.062944431,-0.274849465,-0.046158138,0.703304388,-0.65714625,-0.25470562,-0.043389008,0.298094628,4.196092318,-0.859708474,-3.336383844,-1.095710076,0.059529601,1.036180475,-0.370486168,0.33708021,0.033405958,-5.11393437,3.811124669,10.65187278,4.328240765,58.97676517,16.6919889,5.540007724,0.825,4,1,1, ,3,35,2,1,5d41aa9ec61bc300012c73f6,0
14,-0.22938741,0.33380183,-0.10441442,1.167102623,-0.763282984,-0.403819639,-0.550368274,0.498957808,0.051410466,1.916840943,0.075203359,-1.992044302,-1.32660058,0.159555882,1.167044699,-0.142273304,0.970724389,-0.828451085,-5.314677787,4.795300888,16.43635772,8.934535555,33.28238458,21.2322583,15.31916296,0.642,2,1,5, ,1,27,1,0,602c2db6166df74c98e017d7,1
15,-0.138169681,-1.062859544,1.201029225,-0.657814323,1.306109426,-0.648295103,-0.82178892,-0.289973695,1.111762615,-0.114522771,-0.132611081,0.247133852,-0.950117553,0.450936416,0.499181136,-1.458766011,0.716124583,0.742641428,-5.860883523,22.21281237,19.26961711,18.97161118,3.725979418,14.22022155,21.59975838,0.487,4,2,1, ,3,30,2,1,605de06ca422c9a460fa1a86,1
16,0.913610433,-1.225632321,0.312021888,-0.198252812,0.236476999,-0.038224187,0.584869698,-0.794358139,0.209488441,0.026300379,-0.040591812,0.014291433,1.164627678,-0.254210378,-0.9104173,0.91234877,-0.074408939,-0.837939831,0.290235871,27.26738748,5.541187975,17.58002443,0.852626608,26.44910464,22.30966886,0.339,2,2,5, ,1,26,1,0,5fac2509631f2a1673dbde77,1
17,-1.532508596,0.64257109,0.889937506,1.885373309,-2.404655966,0.519282657,-0.814018458,-0.636503924,1.450522382,1.600937733,0.340572964,-1.941510698,0.462559858,-0.540723253,0.078163395,-0.578581108,0.02578757,0.552793538,-3.163973301,16.53081662,29.27523844,15.45326822,24.17373305,6.846422349,7.720521332,0.639,3,1,5, ,1,45,2,0,601599a81a72656853525eaf,1
18,0.940356975,-0.422404952,-0.517952023,-0.395932849,0.331704458,0.06422839,-0.431817048,-0.687392849,1.119209897,4.11031912,-0.794336225,-3.315982895,-0.891117635,0.032862334,0.858255301,-0.475776406,-0.364452061,0.840228468,-5.266849206,10.06825431,5.023652369,12.4728956,51.27164227,12.0777775,9.085777952,0.796,3,2,1, ,4,37,2,0,5ee28390402f7d77594514df,1
19,-1.099019772,-2.253292263,3.352312035,-0.208169717,0.471668323,-0.263498607,0.034907428,0.56849853,-0.603405958,0.174232878,0.576596764,-0.750829641,-0.84119137,-0.311236822,1.152428192,-0.643010615,-0.162590328,0.805600943,-6.128139957,45.6395718,5.985564108,9.541383256,10.8076078,16.23160293,11.79427011,0.758,3,1,5, ,1,28,2,0,5d65d503db78ac000184b1b3,1
20,-0.368276079,-0.665282546,1.033558626,0.807383085,-0.935838682,0.128455597,-0.027478305,-0.687195116,0.714673422,1.928060205,-0.327554024,-1.600506181,0.094766226,-0.172294538,0.077528312,3.090450424,-0.066218066,-3.024232358,7.609832259,11.51425631,11.8150552,9.501461305,23.91560696,1.810060961,41.44355927,0.829,1,1,6, ,1,41,2,1,558991a1fdf99b7ae47f5e17,1
21,0.705467964,-0.398183582,-0.307284382,-2.197700123,3.823465045,-1.625764922,0.388805224,-0.306465558,-0.082339666,-0.498578259,0.086267001,0.412311258,-0.506093533,0.540867503,-0.03477397,0.353605645,-0.363848495,0.01024285,-6.864780167,10.51558175,57.36960621,6.624533599,8.678946918,9.975435099,6.835896426,0.682,2,2,2, ,1,23,1,0,5d966640d5e59e0013f172ef,1
22,-0.748293721,0.335530647,0.412763074,-1.036065809,1.318532088,-0.282466278,-0.092342957,0.116311075,-0.023968118,2.072952635,-0.568488021,-1.504464614,-0.767878001,-0.181422436,0.949300437,3.305534819,0.33716239,-3.642697209,1.897256449,7.271540514,14.74652582,1.306771772,22.40487681,10.75445459,43.51583049,0.416,4,2,1, ,2,45,2,2,5751dcfaa9de4b0006e557a9,1
23,0.063512644,-0.386176978,0.322664334,-0.050767916,0.24458545,-0.193817534,-0.118739337,-0.15123757,0.269976907,4.829071312,-0.662716458,-4.166354854,-1.255434053,-0.145017742,1.400451795,1.0054734,-0.224746472,-0.780726927,-5.092388724,4.723728353,2.921523576,2.806979131,59.94564495,17.69886019,11.9032638,0.924,2,1,1, ,1,28,2,2,5dd60855a4aa265bc6a95ec6,1
24,-0.977677084,-0.176309359,1.153986443,-0.267809123,0.235129445,0.032679679,-0.148284669,0.517994531,-0.369709862,3.182704996,-0.74616097,-2.436544025,-0.305670445,-0.443746242,0.749416687,-2.738577996,0.370990618,2.367587377,-7.207568598,13.80532069,3.257187698,5.749051696,36.39201674,7.727296851,33.06912633,0.715,4,2,6, ,1,51,2,0,5ed17f22e1dc340c98fd6bc7,1
25,-0.867622521,-0.038733673,0.906356194,-0.91051785,1.547799917,-0.637282067,0.628951988,-0.365795414,-0.263156574,-1.787739467,0.609681897,1.17805757,-1.051629224,-0.174796533,1.226425756,2.819110078,-0.633300346,-2.185809732,-4.431634188,11.46290928,15.88489946,6.427754251,19.16407569,14.72009633,32.34026499,0.631,2,1,1, ,3,22,1,0,5ea08654ea87f206588b6b50,1
26,-0.015829036,0.185746345,-0.169917309,-0.766545688,1.449601985,-0.683056298,-0.212376713,-0.234491981,0.446868694,1.864875412,-0.053548347,-1.811327064,0.124616698,0.314699274,-0.439315972,3.445958021,0.452029588,-3.89798761,-2.404810999,2.366777907,14.74744271,4.534141679,24.46343539,5.017624406,48.8705779,0.596,4,1,1, ,4,20,1,0,601f7c6450c89e4bec5c04af,1
27,-0.761803446,0.116823863,0.644979582,-0.600102998,1.582395596,-0.982292598,0.139104288,0.48454819,-0.623652478,2.351561651,-0.014994891,-2.33656676,-0.688045336,0.400962467,0.287082869,4.540048933,0.653701964,-5.193750897,-1.443848082,6.832158779,12.45562152,5.382068715,22.76828555,5.288856973,47.27300846,0.666,4,1,5, ,1,26,1,0,5ff46ffb1d6cb4b336349879,1
28,0.214064232,-0.012038474,-0.202025758,-0.482604575,0.525103515,-0.04249894,0.666323007,-0.340632378,-0.325690629,-0.382043898,0.627019473,-0.244975575,-0.043741097,0.243542642,-0.199801545,1.239117157,0.499596628,-1.738713785,-4.043382306,6.064574798,14.68749847,14.67652768,14.7072519,6.461808874,43.40233828,0.353,4,2,1, ,4,40,4,2,6063339a4abff1aac5723fce,1
29,-0.852545064,1.064959736,-0.212414672,-0.670421909,1.097297185,-0.426875275,0.480786405,-0.243858867,-0.236927538,0.642181981,0.313577747,-0.955759728,0.741868248,0.008269054,-0.750137302,4.656328476,-0.335193366,-4.32113511,5.020832341,11.63726537,10.72822148,4.397845223,9.697848838,9.054926236,54.48389285,0.617,1,1,2, ,1,31,2,1,604fc38a4de8e6e1e0e0ea7b,1
30,0.134587729,-0.569786594,0.435198865,-0.567671957,0.701499184,-0.133827226,-0.407577943,-0.817773173,1.225351116,-0.00941992,-0.423479966,0.432899887,0.287008906,-0.137629815,-0.14937909,-4.483630673,-0.373824808,4.857455481,-7.117385969,6.72180049,8.488794664,13.66534584,5.727858516,2.918761678,62.47743882,0.834,2,1,4, ,4,25,2,0,604faabc378e3f9900118973,1
31,-0.413553052,0.544145818,-0.130592766,-0.64080883,-0.506523032,1.147331862,0.483374957,-0.91281313,0.429438173,0.297091202,0.176945658,-0.47403686,-1.257743117,-0.261420197,1.519163314,1.252548462,-0.026753428,-1.225795034,-4.357421384,9.418377905,17.5852612,13.730649,7.583569045,27.30916262,24.37298022,0.563,5,2,1, ,2,19,1,0,5fd6d5a7933ab342da040d3f,1
32,0.0494181,-0.324958343,0.275540242,0.18014453,-0.264319975,0.084175446,-0.924258627,-1.946769034,2.871027661,1.042903225,-0.64017523,-0.402727996,-0.132670985,-0.294067716,0.426738701,-1.314734199,0.600395954,0.714338245,-0.996398787,5.832508598,4.316984437,46.79418294,16.34736501,7.001031686,19.70792733,0.716,2,2,5, ,1,25,2,0,5de6366d988d7c59d378c816,1
33,0.579216894,0.109292256,-0.68850915,-0.461996573,0.687029133,-0.225032561,0.232715299,-0.41315108,0.180435781,3.608956438,0.186014801,-3.79497124,-0.540279465,0.25159381,0.288685655,3.112964575,0.920348529,-4.033313104,0.728438505,6.87420332,6.230554587,3.502189468,40.14755747,4.495036452,38.75045871,0.601,4,1,5, ,1,30,2,2,5e543b83f682614521130236,1
34,0.191803171,-0.399192622,0.207389452,-0.005551191,0.037886583,-0.032335392,-0.227152895,-0.366264905,0.593417801,1.002877577,0.202274344,-1.205151922,-0.537940296,-0.266075236,0.804015532,-4.769064468,-0.34481342,5.113877889,-8.859301441,4.025253115,0.465990073,6.368414049,14.65239083,8.905162399,65.58278954,0.866,4,2,6, ,2,25,1,0,5d4916dd20a7c00016ab9d19,1
35,0.469956778,-0.100447576,-0.369509202,0.587004542,-0.594667569,0.007663027,-0.213816753,-0.415158455,0.628975208,1.916992576,0.447671986,-2.364664562,-0.434534861,-0.347410048,0.781944909,1.189393823,-0.36933948,-0.820054342,0.919089384,7.93982169,11.17646943,9.875605815,40.4966908,11.50568659,19.00572568,0.331,2,1,5, ,1,28,1,0,5c23c03889f035000173d7d7,1
37,-0.255021388,0.478843879,-0.223822491,1.737274982,-2.958776076,1.221501095,-0.08851934,-1.089028237,1.177547576,2.856628904,0.104272988,-2.960901892,-0.155270186,0.042242906,0.11302728,-0.422968333,0.149509418,0.273458916,-3.179638448,5.068568666,32.43409701,15.65450181,40.17979274,1.853043321,4.809996455,0.769,4,1,1, ,4,71,4,5,5dfd35cb7bf572a2bb30b26f,1
39,0.984306264,-0.26576748,-0.718538784,-1.269884485,0.759074249,0.510810236,0.118203732,-0.12515518,0.006951448,0.597274722,-0.115084081,-0.48219064,-0.645217437,-0.001483823,0.64670126,-4.455233455,-0.26209065,4.717324105,-9.292592097,10.97257299,13.07394223,1.568124727,6.955719479,8.324698848,59.10494173,0.856,3,2,1, ,3,24,1,0,5ed2c4fe85676325a891de20,1
40,-0.168143748,-0.497231964,0.665375711,0.079841534,1.666103602,-1.745945135,-0.504478454,-0.665904413,1.170382866,2.139287356,0.820152259,-2.959439616,-0.420498993,-0.155374393,0.575873386,1.22486309,-0.543288048,-0.681575042,-5.358183179,8.066672634,23.67426327,12.7409518,35.3771631,6.913260579,13.22768862,0.65,3,3,5, ,1,22,1,0,5bdc440f8b0d7e00012272a4,1
42,-0.102199252,1.813112768,-1.710913515,-1.756196904,3.296495782,-1.540298878,0.452663109,-0.222884998,-0.229778112,-0.568890276,-0.403634032,0.972524308,0.183562774,0.034265866,-0.21782864,1.270323631,0.504222913,-1.774546544,-5.257430044,24.73550052,35.46536619,4.790124651,10.81934645,2.817407344,21.37225484,0.724,5,1,1, ,3,34,2,0,5dee44454d7bea4e3f4b44a6,1
43,-0.828539754,-0.394438711,1.222978465,0.347200718,0.493959641,-0.84116036,0.00059402,-0.408187919,0.407593898,0.601689912,0.637899188,-1.2395891,-0.518742321,0.271513346,0.247228975,5.347363433,-0.476789904,-4.870573528,-1.514983695,12.00553663,7.813156095,4.773975873,10.98710906,4.624596201,59.79562614,0.841,2,2,6, ,1,65,2,3,5c5f2c15c138f60001e39361,1
45,-0.075408658,0.18579877,-0.110390111,-0.379295458,1.270377603,-0.891082146,0.081674765,-0.328105956,0.246431191,1.729720785,0.052475064,-1.78219585,-0.599408567,0.043544905,0.555863661,6.385331267,-0.461149537,-5.92418173,0.719993418,1.480286592,10.80249831,2.87140973,17.55178348,5.773795371,61.52022651,0.898,2,1,5, ,1,40,1,0,5c4f6da82090bd0001c43548,1
46,1.00669486,-0.816288191,-0.190406669,-0.093386865,0.703916396,-0.610529531,0.301525603,-1.002269937,0.700744333,2.628403498,0.367676195,-2.996079693,-0.369344777,-0.01669825,0.386043027,0.894922355,0.202783573,-1.097705928,-4.199310005,13.79694983,9.948169558,12.88898568,42.56798348,5.717029366,15.08088209,0.617,2,2,1, ,4,36,2,3,5b6647c138a27b0001f1bb05,1
47,0.504849721,-0.870449825,0.365600103,-0.087122824,0.402317038,-0.315194214,-1.338994993,-1.8851347,3.224129694,0.937060339,-0.294825217,-0.642235121,-0.104279121,-0.041121494,0.145400615,-0.279392837,0.498637922,-0.219245085,0.240479045,14.02067661,7.314765173,52.08708458,16.10034046,2.54539373,7.931739447,0.698,4,1,1, ,4,39,2,2,5deaecb2e4f84021f92f54d5,1
48,0.18253458,0.225765972,-0.408300552,-2.660382497,4.696097237,-2.035714739,0.201074177,0.118844951,-0.319919127,-0.130253978,-0.202473027,0.332727006,-0.077456847,0.262605772,-0.185148925,1.31579841,0.009999105,-1.325797515,-5.774053303,5.224635883,60.61655445,4.292925438,4.409987266,3.689447661,21.76644931,0.885,4,2,5, ,1,22,1,0,5b66ce776f0d0400010d678d,1
49,-0.06110559,-0.03676051,0.0978661,-1.295538622,1.965610311,-0.670071688,0.518377373,-0.154757845,-0.363619529,2.639276523,-0.223805066,-2.415471457,-1.747454844,-0.211053777,1.958508621,0.477252406,-0.66551732,0.188264913,-7.587068873,1.119077718,22.95678628,6.208797818,35.58278738,26.08804841,8.044502386,0.737,2,1,5, ,1,23,1,0,56492ba96902220005c4a768,1
50,-0.770725343,-1.811173148,2.581898491,0.295646331,-0.498559974,0.202913643,-0.019568205,0.042014003,-0.022445797,-1.803956414,1.405014844,0.398941571,-0.430670647,0.056920865,0.373749782,2.781598919,-0.310800081,-2.470798838,0.484520127,30.26046779,5.470672073,0.444013632,22.10411743,5.541029256,36.17969982,0.583,4,1,5, ,1,24,2,1,5c7878854855980015a14a3c,1
51,-0.045281702,-0.229186605,0.274468307,0.272763549,-0.498392368,0.22562882,0.021530357,-0.072383296,0.050852939,4.30688542,-0.70516164,-3.60172378,-1.931022025,0.321814275,1.60920775,1.352965213,-0.856783982,-0.496181231,-5.278966652,3.345069491,5.121701529,0.81848456,52.52574083,23.51275514,14.67624845,0.819,1,1,5, ,1,29,5,0,5fa62963d5f64b209953d321,1
52,0.030228818,-0.2158498,0.185620982,-0.299428291,1.253444197,-0.954015906,0.18549313,-0.311512637,0.126019507,1.176281423,-0.077599993,-1.09868143,0.422545779,0.010190634,-0.432736413,6.23108148,-0.657911553,-5.573169927,3.221365446,2.225394365,12.23618131,2.754954745,12.61035608,4.740918283,65.43219522,0.685,2,1,1, ,3,42,1,0,55c5d75efdf99b255411b190,1
54,0.028138478,-0.152709995,0.124571518,-0.226462328,0.179631125,0.046831203,-0.01593801,-0.655931992,0.671870002,1.26578965,-0.057327294,-1.208462355,-1.997011711,0.378445151,1.61856656,4.273720668,-0.233601876,-4.040118792,-3.437074017,1.689211712,2.473939968,8.089030728,15.07325686,22.02626889,50.64829184,0.828,1,2,1, ,2,18,1,0,5f8ed0c1cd0b0e0650930564,1
55,-0.330233097,0.328173948,0.002059149,-0.251847256,0.820197547,-0.568350291,-0.121946266,-0.341268554,0.463214821,4.913127718,-0.687538526,-4.225589192,-0.918148259,0.276609349,0.64153891,0.032683577,-0.231238299,0.198554722,-5.51875291,4.709758365,9.932647037,5.754680679,65.37164008,11.15685158,3.07442226,0.902,5,1,1, ,3,31,2,2,5f79cf7d72aac90613d53c8a,1
56,-0.843681712,-0.693969122,1.537650834,1.513943305,-1.93410903,0.420165725,-0.943122655,-0.093598285,1.03672094,1.293294475,0.710760041,-2.004054516,-1.249436265,-0.180562904,1.429999169,-0.330600632,-0.501871295,0.832471927,-4.821224457,15.74918294,22.80404183,13.09389527,21.80735006,17.72071645,8.824813453,0.597,4,1,5, ,1,33,1,0,605622d65cda9024992b2249,1
57,-0.087984045,1.105241954,-1.017257909,-1.054696811,0.627277376,0.427419435,0.337917095,0.228839917,-0.566757011,0.108905935,-0.449427689,0.340521754,-0.488768486,-0.073033498,0.561801984,0.053079907,0.367603853,-0.420683759,-4.821155886,28.92494799,22.92156372,12.32869406,10.7652523,14.3169367,10.74260525,0.386,2,2,1, ,2,27,1,0,5f2b0d992bd6f94c51adeac4,1
59,0.097340938,-0.485900705,0.388559767,-0.789775912,1.617668474,-0.827892562,-1.03843202,-1.187551415,2.225983435,0.575987162,-0.725470958,0.149483796,0.017095398,-0.365604464,0.348509066,-1.689277807,-0.097148546,1.786426353,-4.547811578,7.153149099,20.00486389,27.92295881,10.64602034,5.841499665,28.4315082,0.64,4,1,5, ,1,44,1,0,5d30d94d6c17550001d3ba17,1
